	$P1$	$P2$	$wages$
100	1.124817969453423	6.591228493450296	0.2876171763098982
101	1.1244200779110347	6.479663194380706	0.28761810400921434
102	1.124022111182165	6.371079523857877	0.28761903170169856
103	1.1236240693099617	6.267137842170525	0.2876199593892724
104	1.1232259523372259	6.169431478701069	0.2876208870734004
105	1.1228277603065098	6.0794607902748945	0.2876218147552344
106	1.12242949326019	5.9986122697395805	0.2876227424356904
107	1.1220311512405146	5.9281422823137575	0.2876236701155139
108	1.1216327342896428	5.869164640810657	0.2876245977953276
109	1.1212342424496695	5.822640979364017	0.2876255254756657
110	1.120835675762644	5.78937274722039	0.2876264531569981
111	1.120437034270585	5.769993623496328	0.2876273808397481
112	1.120038318015489	5.764961257675817	0.2876283085243057
113	1.1196395270393382	5.774547476077034	0.28762923621103603
114	1.1192406613841057	5.798826465015319	0.2876301639002868
115	1.1188417210917585	5.8376609428765445	0.2876310915923925
116	1.1184427062042612	5.890686949139163	0.28763201928767834
117	1.1180436167635774	5.957298572865124	0.2876329469864629
118	1.1176444528116705	6.036634654599601	0.28763387468905943
119	1.1172452143905056	6.127570130812285	0.28763480239577766
120	1.1168459015420509	6.228715124285836	0.2876357301069246
121	1.1164465143082762	6.33842497091382	0.28763665782280534
122	1.116047052731155	6.454823969417735	0.28763758554372343
123	1.1156475168526643	6.575844643643304	0.2876385132699815
124	1.1152479067147847	6.699282707024104	0.28763944100188127
125	1.1148482223595002	6.822865843205015	0.2876403687397238
126	1.1144484638287993	6.944332153742647	0.28764129648381
127	1.1140486311646738	7.061512097504875	0.28764222423443997
128	1.11364872440912	7.172406434606838	0.28764315199191387
129	1.1132487436041383	7.275252490935564	0.28764407975653167
130	1.1128486887917326	7.368572161181862	0.287645007528593
131	1.1124485600139113	7.4511973447151245	0.2876459353083975
132	1.112048357312687	7.522271535163634	0.2876468630962446
133	1.1116480807300755	7.581229453118516	0.28764779089243353
134	1.1112477303080974	7.6277593142137645	0.2876487186972637
135	1.110847306088778	7.661754127740997	0.28764964651103425
136	1.1104468081141452	7.683259153336579	0.2876505743340443
137	1.110046236426232	7.692422378291126	0.2876515021665928
138	1.1096455910670748	7.689453833129172	0.2876524300089788
139	1.1092448720787147	7.674597985317184	0.2876533578615012
140	1.108844079503196	7.648121546012842	0.2876542857244588
141	1.1084432133825681	7.610316953598853	0.2876552135981504
142	1.1080422737588833	7.561519721736139	0.2876561414828746
143	1.1076412606741988	7.502135969511109	0.2876570693789301
144	1.1072401741705746	7.432675054288919	0.28765799728661545
145	1.106839014290076	7.353781573886881	0.2876589252062292
146	1.1064377810747712	7.266261267439707	0.2876598531380698
147	1.1060307460026255	7.17109650776754	0.28765315822815213
148	1.105625533099433	7.069445988377669	0.2876489913571459
149	1.1052215194084056	6.96264147043615	0.28764652155378806
150	1.1048182867876435	6.852159989656574	0.28764519104127984
151	1.1044066498096174	6.7395926168902065	0.2876327760753001
152	1.1039982711529956	6.626603461780032	0.28762480433306337
153	1.1035920559558814	6.514900754277141	0.28761981541121306
154	1.1031872692955207	6.406191104155131	0.2876168290133704
155	1.1027744967408128	6.3021443982479655	0.2876033160076642
156	1.102365279948637	6.204359167810857	0.28759464261808904
157	1.1019584264526328	6.114345867688487	0.2875892182606379
158	1.1015531357943473	6.033499361076088	0.2875859752588658
159	1.101148870640684	5.963082925404796	0.28758419686713943
160	1.1007363287384069	5.904215917183921	0.28757150364236783
161	1.1003271679283793	5.857860609208023	0.2875634167225293
162	1.0999202532955474	5.824822851027425	0.28755842232244777
163	1.0995148230042249	5.805738363972965	0.2875555042361731
164	1.0991014077543761	5.801064671655235	0.2875420602544978
165	1.0986915859630386	5.811067699585122	0.2875335055330061
166	1.0982841530449128	5.835818814152218	0.2875282333552048
167	1.0978783003872765	5.875174912616022	0.28752516512116555
168	1.0974645109396914	5.928763458451968	0.2875116349821159
169	1.097054363764855	5.9959634305436875	0.28750305891277417
170	1.0966466383595972	6.075901881171698	0.28749780892001325
171	1.096240515417023	6.167439226276052	0.28749479219453183
172	1.0958264543593408	6.269169119202477	0.2874813115523157
173	1.0954160511564428	6.379424869964892	0.2874728054735384
174	1.095008080305009	6.496315039860643	0.2874676392901698
175	1.094601719134274	6.617756676321409	0.2874647157027128
176	1.0941964153758674	6.741531733964996	0.2874632980318107
177	1.0937827872621289	6.86535716622703	0.28745090098662274
178	1.093372578266699	6.986959273207232	0.2874431597390146
179	1.092964641469345	7.104169162904329	0.2874385444746348
180	1.09255820694741	7.214992619018417	0.28743602818883723
181	1.0921437304788542	7.317676533624271	0.28742290895037464
182	1.091732879201392	7.410750827111837	0.2874147200675779
183	1.091324438593705	7.493067028267002	0.2874098415545496
184	1.0909175933449469	7.5637891597102325	0.28740718586498065
185	1.0905027524121602	7.622372261213997	0.2873939886676793
186	1.0900915842089502	7.668517550255476	0.28738578493070616
187	1.0896828587159695	7.702137277582517	0.28738093395009595
188	1.089275750210164	7.723291144361908	0.28737833434778426
189	1.0888697043602606	7.732136548126464	0.28737724668691234
190	1.0884552848671727	7.728887908987708	0.28736511310459073
191	1.088044304927129	7.713783694378014	0.28735766163044
192	1.0876356112753236	7.687089365238352	0.28735335397568146
193	1.087228429710211	7.649091749847884	0.2873511574194466
194	1.0868131599846826	7.600118057980856	0.28733829546422884
195	1.0864015379581313	7.540559684242673	0.2873303929398914
196	1.0859923420883517	7.470919780060963	0.28732582048315597
197	1.085584752330311	7.391836892418909	0.287323484223634
198	1.0851691213075758	7.304112184625135	0.2873105448521507
199	1.0847571859519838	7.2087208922637265	0.28730262858679684
200	1.0843477090839628	7.10682743282439	0.2872980851592102
201	1.08393986015245	6.999765978647161	0.2872958067432718
202	1.08353308157069	6.889018103808896	0.28729504955329593
203	1.0831178817008194	6.776181076735947	0.28728318207710185
204	1.0827061429333538	6.662926248447672	0.28727602449747836
205	1.0822967052963195	6.550969967514022	0.28727202956732584
206	1.0818887900656895	6.442027222179991	0.28727015852447146
207	1.081481874445626	6.337776203637391	0.287269713988757
208	1.081066469702969	6.239827090358815	0.28725806838653134
209	1.0806545011031707	6.14969206218038	0.2872510990804794
210	1.0802448170073047	6.068773508716111	0.28724726987336835
211	1.079836644279579	5.998340928871083	0.2872455494577575
212	1.0794203097736104	5.939518613819354	0.287233064327516
213	1.0790076476804482	5.893272328737362	0.2872255702765304
214	1.0785974288531333	5.860410138649777	0.2872214277813896
215	1.0781888281128642	5.841568402928808	0.28721953611155554
216	1.0777812914657237	5.837203563290517	0.2872191562708037
217	1.0773652724236609	5.847582220189603	0.28720758376473965
218	1.076952731121492	5.872765297851215	0.28720074232487697
219	1.0765425025148607	5.912603314535776	0.28719707792637456
220	1.076133804453536	5.966714788132851	0.2871955472279043
221	1.0757169209264932	6.034471272320164	0.28718321965858673
222	1.075303730990452	6.114980272223931	0.2871759107563654
223	1.0748929988032296	6.207087437572773	0.28717197205753264
224	1.0744838946760673	6.309369905260994	0.2871702968086904
225	1.0740758615769983	6.4201479909113885	0.28717014195645973
226	1.073659314167889	6.537510872283548	0.2871587512998618
227	1.0732462601492145	6.659353138850068	0.2871521119181084
228	1.0728355295944076	6.783444031773553	0.2871486632657249
229	1.0724263370616771	6.907490643270713	0.2871473576045668
230	1.0720181552217836	7.0292186061381505	0.28714749149712554
231	1.0716013982222221	7.146455588724769	0.2871363081186491
232	1.0711881143502096	7.25720432254049	0.28712984867699837
233	1.0707771404717177	7.35972245612013	0.2871265616186345
234	1.070367695698796	7.4525600933932115	0.28712540528009545
235	1.0699500075949162	7.534583459812916	0.2871133740051239
236	1.0695360319153189	7.604968030148634	0.2871063854846969
237	1.0691245270326362	7.663190204910367	0.2871027835256141
238	1.0687146593519807	7.708976562029304	0.28710145615452265
239	1.0683058692040222	7.742252896001478	0.287101656793592
240	1.0678885122086947	7.763089810722233	0.28709055066608624
241	1.06747467101416	7.771645973786693	0.2870842246687715
242	1.067063168732296	7.768142100938299	0.2870811089573913
243	1.0666532152262242	7.7528232208175325	0.28708014952138655
244	1.0662442800001628	7.725948076704151	0.2870806386928979
245	1.0658267178032956	7.687794708638519	0.28706974059604196
246	1.0654126516348732	7.638674693852027	0.28706359594313524
247	1.065000911239148	7.578977488082256	0.2870606436667334
248	1.0645907109256205	7.509195572788938	0.2870598356877096
249	1.0641815231797913	7.42995905097116	0.287060468315092
250	1.0637636842930507	7.342063349137145	0.2870496811181322
251	1.0633493458092544	7.246480772008391	0.28704365283091426
252	1.0629373361754764	7.144375924792199	0.2870408206511971
253	1.0625268688230813	7.03708576945412	0.28704013532547074
254	1.0621174156431614	6.92609684104492	0.2870408923678113
255	1.0616992920675459	6.813013029329641	0.28703020358746023
256	1.0612846765725634	6.6995133271938805	0.2870242835889859
257	1.060872395224615	6.587322571376547	0.2870215663894844
258	1.0604616598491214	6.478164461906466	0.2870210005898645
259	1.0600519412538365	6.3737257917946515	0.28702188025683667
260	1.059633533682306	6.275624961387011	0.2870112890010099
261	1.059218642323177	6.185381663594718	0.28700547700374035
262	1.0588060907137398	6.10440518110588	0.28700287490339016
263	1.0583950889737153	6.033970939251412	0.28700242902218664
264	1.057985106760477	5.975208045859667	0.28700343189002325
265	1.0575664170840298	5.929089457452007	0.28699293885849614
266	1.0571512518155388	5.896419909172757	0.28698723564604356
267	1.056738431942686	5.877837183085909	0.28698474948493535
268	1.05632716586572	5.873797071746921	0.28698442440033
269	1.055916922082373	5.884563428583097	0.2869855513729437
270	1.0554979523627241	5.910196056542833	0.2869751574868402
271	1.0550825152567251	5.950532571188467	0.2869695639926112
272	1.05466942919951	6.005182747602079	0.28696719471249194
273	1.0542579008698838	6.07350675746849	0.2869669913719312
274	1.053847397604617	6.154602539156731	0.28696824340069865
275	1.0534281499328553	6.247298152163518	0.2869579496139742
276	1.05301244308316	6.350147788068139	0.2869524667943171
277	1.0525990929375957	6.461455050066403	0.28695021535321125
278	1.0521873044531824	6.579292057037678	0.28695013471592673
279	1.0517765438055064	6.701542154353275	0.28695151276097974
280	1.051357020282542	6.825958469111656	0.286941320034344
281	1.0509410457917472	6.950230796258797	0.28693594885097656
282	1.0505274336619301	7.072080132652412	0.28693381621133945
283	1.0501153871282118	7.189334061860144	0.2869338592403574
284	1.049704371204924	7.300005861580669	0.2869353642651913
285	1.04928457393877	7.402360404225785	0.2869252735624679
286	1.0488683339164233	7.49495430656481	0.2869200149800168
287	1.0484544619132965	7.576673108673468	0.2869180021070708
288	1.0480421594425293	7.646718790400888	0.2869181697680858
289	1.0476308903571527	7.704585198348113	0.2869198027387951
290	1.0472202946496876	7.750016004970761	0.2869224207551378
291	1.0468006532893932	7.782952086034707	0.2869130901756078
292	1.046384416405344	7.803469650631246	0.28690838750075154
293	1.0459704451070897	7.811744282105191	0.2869067934587185
294	1.045557974698865	7.807998652479064	0.2869072879458588
295	1.045146491719932	7.792475822171252	0.2869091859970581
296	1.0447261536425476	7.765429015179908	0.28689938929979486
297	1.044309368624643	7.7271221610562435	0.2868944183135318
298	1.0438949491200151	7.677865673964761	0.28689268885969266
299	1.0434820977535615	7.618037416538749	0.2868931372411514
300	1.0430702791147417	7.5481195184430785	0.2868950492127905
301	1.0426496154737903	7.468733791839813	0.2868852795193647
302	1.0422325322931991	7.380664828115743	0.2868803717189766
303	1.041817833176027	7.284890069438497	0.28687872981722146
304	1.041404714795544	7.182573258569857	0.28687928217162345
305	1.0409926377388588	7.075053628372516	0.28688130919406024
306	1.040581239794664	6.96382248089148	0.28688432767572425
307	1.0401607349642836	6.850490326506518	0.2868753148556078
308	1.0397436594547138	6.736743907767704	0.286870961878967
309	1.0393288666677505	6.624316717273433	0.28686973917641045
310	1.0389155867090036	6.514941358864729	0.2868706196990118
311	1.0385033026113935	6.4103134226284855	0.28687291379725083
312	1.0380821040019366	6.31205971567368	0.2868634328674038
313	1.0376644845250458	6.221707608100068	0.28685881122392176
314	1.0372492485275886	6.140673416446299	0.28685745385754013
315	1.036835593166812	6.0702386031974145	0.28685828976655314
316	1.0364229793445114	6.011537169925714	0.28686059977927925
317	1.036001461364175	5.965545678568795	0.28685114818568763
318	1.035583550092379	5.9330709220849025	0.286846592290743
319	1.0351680409693476	5.914751299542863	0.2868453251945089
320	1.034754125163054	5.911041431797883	0.28684626789953116
321	1.0343412595475876	5.922202042233686	0.28684869585718253
322	1.0339290794073794	5.948287682344655	0.28685212251299375
323	1.033507731575924	5.9891324556902985	0.2868434357197303
324	1.033089838202625	6.04433030011679	0.2868394410870666
325	1.0326742448891768	6.113230003254047	0.28683859862467137
326	1.0322601764806045	6.194915589488801	0.2868398742555491
327	1.0318471124619053	6.28819910204287	0.2868425735902171
328	1.0314347032993298	6.391621777022999	0.2868462303786866
329	1.0310130814571523	6.50346692459086	0.28683771331211366
330	1.0305949085953934	6.621782278313614	0.28683388064364823
331	1.0301790322768125	6.744435780697211	0.28683319499615134
332	1.0297646786557828	6.869167124139741	0.28683462403728105
333	1.0293513280916058	6.993661333168916	0.286837474542443
334	1.0289289783609403	7.115631272458503	0.2868284356749847
335	1.0285102416311431	7.232896602588022	0.28682429960726297
336	1.0280939117526555	7.343477192298386	0.28682345730567
337	1.0276791788018051	7.445649146601947	0.2868248283077423
338	1.0272654989035375	7.537990421080027	0.2868276870595072
339	1.026852506828489	7.619402070267784	0.2868315463169512
340	1.026430279475212	7.689104365828877	0.28682320086953506
341	1.0260115312900033	7.746603959946806	0.286819579257819
342	1.0255951002385126	7.791666004635078	0.2868191312884759
343	1.0251802060139121	7.824249165117033	0.2868208160008673
344	1.024766324625349	7.844449160345328	0.28682393436126374
345	1.024353104193978	7.852446674526673	0.2868280169876744
346	1.0239306060207314	7.848465711152737	0.2868198378667983
347	1.0235115832353168	7.832740528200956	0.28681637707918284
348	1.0230948752090003	7.805521534064657	0.28681608630353267
349	1.022679702571179	7.767071568902196	0.28681792582600446
350	1.0222655419546303	7.717688448939445	0.28682119744329676
351	1.0218423190430437	7.657737917902813	0.286812494374449
352	1.0214227368444309	7.587685747566928	0.28680872977906474
353	1.0210055805940037	7.508148357700288	0.2868082831132614
354	1.0205900345574614	7.419911606009625	0.28681006615145516
355	1.0201755509406505	7.323948372928238	0.28681334810370446
356	1.0197617618708483	7.221421676280289	0.28681763819441086
357	1.0193386728862692	7.113673240441879	0.286809636247498
358	1.018919089765194	7.002194627980078	0.28680639244737416
359	1.0185018421901009	6.888605899672857	0.2868063455339551
360	1.0180861442675866	6.774607813517427	0.28680844708273096
361	1.017671468238881	6.6619410963921535	0.28681199302591653
362	1.0172574596837949	6.552346535831933	0.28681651058761976
363	1.01683410861386	6.44752819608874	0.2868086788818279
364	1.0164142595357002	6.34911705099311	0.28680559969330766
365	1.0159967435683774	6.25865437512448	0.28680571367538227
366	1.015580775775679	6.177562653905659	0.2868079736783493
367	1.0151658290366599	6.107128925137177	0.28681167648381606
368	1.0147515493561934	6.048491839054904	0.28681634988238686
369	1.0143279024697616	6.00263142527402	0.2868086406845419
370	1.0139077657353597	5.97035643824006	0.28680569443125087
371	1.0134899677608877	5.952305804315189	0.28680594842010493
372	1.0130737219154542	5.9489328640491905	0.28680835323677917
373	1.0126584999344488	5.960495068926182	0.28681220413458436
374	1.0122439470509361	5.987041535391098	0.2868170278732474
375	1.0118200039211518	6.0283986272167605	0.28680943788779834
376	1.0113995802133056	6.084150031776321	0.2868066227532885
377	1.0109815016608772	6.1536320793435015	0.28680701592678126
378	1.0105649796941856	6.23591408015938	0.28680956540355645
379	1.0101494847408936	6.329791424235435	0.28681356468969343
380	1.0097346611519826	6.4337872790744495	0.28681853936689106
381	1.0093104244313622	6.546166216397404	0.2868110693972112
382	1.0088897165066977	6.664957373826539	0.28680838632213895
383	1.0084713602034063	6.788011717908741	0.28680891971329775
384	1.008054564990419	6.91305456512188	0.2868116149454048
385	1.007638799972487	7.037760335555566	0.28681576375704004
386	1.0072237086083058	7.159836053321122	0.2868208905382569
387	1.0068090514450538	7.277106776626378	0.2868266757958887
388	1.0063847933581596	7.387594923278336	0.2868197654520218
389	1.005963966793223	7.489579256865491	0.2868175117222118
390	1.0055454266968675	7.581654847162974	0.2868183870211199
391	1.005128404102771	7.662742594720314	0.2868213654857492
392	1.0047123825940412	7.732084031427867	0.28682575822533884
393	1.0042970153507709	7.78921330960424	0.28683110251587596
394	1.0038721705843625	7.833911837253386	0.2868239154105768
395	1.003450864975615	7.866146186330987	0.28682152802875627
396	1.0030319183066427	7.886026674663094	0.286822365871272
397	1.0026145379850175	7.89374300849552	0.28682537155556387
398	1.0021981917193628	7.8895226860217855	0.28682983495273556
399	1.0017825220228818	7.873604553147914	0.28683527918922797
400	1.0013573653857595	7.846229769063704	0.28682817907722735
401	1.0009357663296126	7.807643977902674	0.28682590280494014
402	1.0005165387616568	7.758136385093257	0.28682686802779256
403	1.0000988861348203	7.698062829461482	0.286830012082227
404	0.9996822734955517	7.627885159353293	0.28683462128435805
405	0.9992663415648426	7.548208769568296	0.2868402163679103
406	0.9988409010741646	7.459812366088138	0.28683323786279574
407	0.9984190283886687	7.363660108171469	0.28683109636892484
408	0.9979995342307117	7.260918092338792	0.2868322052867892
409	0.9975816199058809	7.152932825225947	0.28683549908405404
410	0.997164749012776	7.04120707692815	0.28684026214256997
411	0.9967485612961458	6.927366045457639	0.2868460138923664
412	0.9963328147980474	6.813117749808612	0.28685243149241335
413	0.9959073703864606	6.70021138724121	0.28684602245493024
414	0.9954853954507843	6.590392323885917	0.286844318730907
415	0.9950657331795743	6.485376022587867	0.2868457770247555
416	0.9946476066760787	6.386807578821466	0.2868493608775665
417	0.9942304941745003	6.2962348624924545	0.28685437425408755
418	0.9938140452471554	6.215086746934044	0.2868603496092231
419	0.9933880233599386	6.1446559995207775	0.28685366460022965
420	0.9929655796306153	6.086081953091107	0.28685182940509035
421	0.992545521744395	6.040350156385232	0.28685325336164247
422	0.9921270489500038	6.008276510812777	0.28685686818620726
423	0.9917096234531769	5.990499097794491	0.28686195639746825
424	0.9912928840555262	5.987469113557451	0.2868680361649681
425	0.9908765881605537	5.999440149985336	0.28687478379305975
426	0.9904505430010294	6.026455441181434	0.2868686354195572
427	0.9900279864354753	6.0683288712912935	0.2868672168565471
428	0.9896077557399289	6.124639891532749	0.2868689769080417
429	0.9891890700293942	6.1947111943598365	0.2868728737860449
430	0.9887714048478018	6.277596502705164	0.286878207861729
431	0.9883544079527209	6.372073868280596	0.2868845091647634
432	0.9879378427610573	6.47664783340312	0.2868914620253406
433	0.987511491892063	6.589563781072304	0.286885469844619
434	0.9870886340225392	6.708831907799781	0.2868842128107967
435	0.9866681051734101	6.832285982915744	0.28688613804794416
436	0.986249123607883	6.957636865158881	0.28689020262796494
437	0.9858311642918922	7.082548443995602	0.28689570614901583
438	0.9854138745908637	7.204722140410901	0.28690217811566904
439	0.9849869346312191	7.321983001606714	0.2868958852781524
440	0.9845636033876102	7.432352958627435	0.2868944814724413
441	0.9841426790744534	7.534131251262547	0.286896363381471
442	0.9837233545521858	7.625927805372199	0.2869004541856301
443	0.9833050877174117	7.706682107790777	0.2869060306458493
444	0.9828875144650348	7.775656298047833	0.2869126070495579
445	0.9824703902378231	7.832405356361513	0.28691985708059103
446	0.9820434391029952	7.876730010654818	0.28691410620269037
447	0.981620006883547	7.908612965541506	0.286913124030431
448	0.9811989214618838	7.928176781835992	0.2869153468161878
449	0.9807793956173249	7.935618504664195	0.2869197243064294
450	0.9803609006205204	7.931167845240028	0.2869255511643282
451	0.9799430813467556	7.915061007890442	0.2869323535677817
452	0.9795256992688353	7.887532381634943	0.2869398132489008
453	0.9790984538583414	7.848823972978207	0.2869342229587712
454	0.9786747317576755	7.79920390988581	0.28693340669001854
455	0.9782533595989679	7.739017728463658	0.28693579902150146
456	0.9778335493131693	7.668717474058956	0.28694034856414435
457	0.9774147715953585	7.588900526881163	0.2869463492113304
458	0.976996670930385	7.500340228109085	0.28695332661812845
459	0.9765790085262487	7.404003784280706	0.2869609621620181
460	0.9761514550322246	7.3010551088676054	0.28695551023940263
461	0.9757274350665218	7.192837439555412	0.28695484542534916
462	0.9753057721016896	7.080861415423381	0.2869573980766239
463	0.9748856759373921	6.9667610059241385	0.28696211395618765
464	0.9744666158310337	6.852253653184058	0.2869682850369518
465	0.9740482352976602	6.739098308054535	0.28697543567787087
466	0.9736302948910681	6.629054525386921	0.2869832463820803
467	0.9732024361790932	6.523844893795716	0.28697793284545037
468	0.9727781215771186	6.425117820722154	0.286977419987211
469	0.9723561712796699	6.334431014186732	0.28698013378393894
470	0.9719357928755334	6.253221596266341	0.2869850170443985
471	0.9715164541309492	6.182789110004922	0.2869913597496383
472	0.9710977975552021	6.124282270475491	0.28699868491451114
473	0.9706795830237125	6.0786884261020475	0.2870066721355488
474	0.9702514230093243	6.046824545702906	0.28700149838999367
475	0.9698268177108808	6.02932431976756	0.2870011389230563
476	0.9694045840373902	6.0266390988060285	0.28700401532108843
477	0.968983927361773	6.0390198530404895	0.2870090674319791
478	0.9685643139557844	6.066504531931051	0.28701558324046955
479	0.9681453853207379	6.108903453888274	0.2870230844143503
480	0.9677269006522049	6.165783608146018	0.28703124964157734
481	0.9672984433298383	6.236453471459259	0.28702621718315263
482	0.9668735513324201	6.319945837615672	0.28702601260568394
483	0.9664510382828626	6.415023057142363	0.28702905310448623
484	0.9660301073378904	6.520171932531981	0.2870342755661058
485	0.96561022327459	6.633619113924026	0.2870409659787169
486	0.9651910265862079	6.753361560597174	0.2870486446629069
487	0.9647722757884194	6.877213605238801	0.28705698939798463
488	0.9643538086715121	7.002870270755981	0.2870657837252047
489	0.963925228672991	7.127984157429344	0.2870611927756704
490	0.9635001527703687	7.2502446381434185	0.2870613474150851
491	0.9630774148926181	7.367479639317314	0.2870646919197206
492	0.9626562318280987	7.477725341428768	0.28707018142466134
493	0.9622360775056873	7.579290999747313	0.28707711403154756
494	0.9618165985627526	7.670801912342432	0.28708501826125526
495	0.9613975576403692	7.751216743401284	0.28709357739891156
496	0.960968479065723	7.8198188270659434	0.28708885113400057
497	0.9605429839921129	7.8761775974877395	0.28708897582506315
498	0.9601198804896423	7.920117001024963	0.28709236124520515
499	0.9596983679664447	7.951645192691322	0.2870979392704487
500	0.9592779086690162	7.970894692995929	0.28710499250785215
501	0.9588581413822675	7.978068214637448	0.28711303899412083
